Subject,Subject.1,CB,StandardProblem,StandardAcc,StandardResp,StandardAccLast,StandardRespLast,StandardStr,ControlAcc,ControlResp,ControlAccLast,ControlRespLast,ControlStr,StandardConfidence,StandardConfidenceStr,ControlConfidence,ControlConfidenceStr,StandardOpinion,StandardOpinionStr,ControlOpinion,ControlOpinionStr
315,,2b,PE,1,0.05,0,1.05,Eraser: $.05 and Pencil: $1.05,1,0.9,1,90,$.90 (90 cents),0.8,80%,0.75,75% (not fully confident),0.25,25%,0.5,50% (half the respondents will make mistakes)
316,,2b,PE,1,0.05,1,0.05,.05,1,0.9,1,0.9,.90,1,100,0.75,75,0.35,35,0.75,75
317,,2b,PE,0,0.1,0,0.1,The eraser cost .10 cents,1,0.9,1,0.9,.90 cents,0.95,"I am almost completely sure, but not exactly, so I'll go with 95%.",1,"I am totally sure, so I will say 100% confident.",0.5,Maybe around half.  50%.,0.8,"At least 80%, I would guess more."
318,,2a,BM,0,50,0,50,50 cents,0,1,0,90,"This problem makes me suspicious because I know that the difference between the sum and the pencil cost shouldn't be exactly the same as the price of the pencil. But if you take away the cost of the pencil ($1) from the sum ($1.10), you get 10 cents for the eraser, not 90 cents. If someone could explain why these values should be equal, maybe I would believe it, but otherwise I don't think it makes sense.",0.9,"90%. I can do the math and check that it's correct, so I'm very confident, but not totally confident because maybe there was some mistake or subtlety that I didn't consider.",0,"0%, since my answer was just stating that there is something wrong with the problem.",0.5,"Maybe around 50% at most, because people will often think the total is 90 cents when they just subtracted 70 cents from 200 instead of adding it to 50 cents, so then they end up overthinking it and forgetting how addition works. They might also use rounding which would lead to incorrect results too. Also people who have never seen anything like it before won't even know where to begin, so they won't solve it at all.",0.1,"Very few or none. Most likely they will think like I did and come up empty-handed. Even if they calculate that the eraser costs 10 cents, they might still suspect something strange about it and doubt their answers."
319,,2a,BM,1,0.45,0,2.45,The banana costs $.45 and the magasine costs $2.45,1,0.1,0,75,"This one makes me feel a bit silly for falling for that kind of trick again, but it's still $0.10, right? Because 1+.1=1.1, so...yeah. It feels like a trap though. I wouldn't be surprised if there is some hidden detail here which changes the outcome. So just in case, I would give it a 75% certainty.",1,"I am totally sure, so I would say 100%.",0.75,"Like I said earlier, I give my answer 75% certainty.",0.999,I think about 99.9% or something close to that answered it correctlly.,0.5,"I have no idea about other peoples knowledge about mathematics and tricks they might fall for. Maybe around half will answer correctly, let us say 50%."
320,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,1,100,0.98,98,0.85,85
321,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.8,80%,0.8,80%,0.7,70%,0.6,60%
322,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,1,100,0.5,50,0.65,65
323,,1a,PE,0,0.1,0,0.1,"I think .10 for the eraser but this question seems very fishy. If the pencil costs a dollar more, shouldn't it be a dollar and ten cents for the pencil alone? So the eraser would actually be free? But I feel like there is something wrong with that answer even though I can't figure out what it would be otherwise... so yeah... I am going with .10",0,2,0,2,"Well here the total price given is accurate according to the parts - two dollars plus ninety cents for the banana. It makes sense that the magazine is $2 since it is less than half the total, but it could also be slightly lower as well, and the banana could still be ninety cents if that was the case. Regardless of all that - if the total is two dollars and ninety cents, and we already know one dollar of that goes towards the magazine, then the other nine cents has to go with the banana too. So the final answer would be eighty cents or eighty one cents depending on what I said before about the possibility of the magazine being slightly cheaper. I'm going to say eighty cents just because I feel like I have to choose one.",0.95,95%,0.7,70%,0.45,45%,0.45,45%
324,,2a,BM,1,0.45,1,0.45,0.45 cents,1,10,1,10,10 cent,0.99,99 percent,0.88,88 percent,0.5,I don't know maybe about 50 percent,0.99,About 99 percent
325,,2b,PE,1,0.05,0,1.05,Eraser=$0.05 and Pencil=$1.05,1,0.9,1,0.9,$0.90,0.75,75,0.85,85,0.55,55,0.75,75
326,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,I am 100% sure,1,I am 100% sure,0.67,Probably around 67%,1,Close to or equal to 100%
327,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,1,100,0.7,70,0.85,85
328,,1a,PE,1,0.05,1,0.05,Eraser costs $.05,1,0.9,1,0.9,Banana cost $.90,0.99,I am 99% confident in my answer,0.97,I am 97% confident in my answer,-0.95,I think about 85-95% of the people answered this question correctly,0.95,About 95% got this correct.
329,,1a,PE,0,10,0,10,"10 cents, because .90 divided by two is 45, or in this case half a dollar for each item so if the pencil cost 1 dollar then the other would cost less than that being only 10 cents as stated.",1,90,1,90,90 cents,0.8,I am 80 percent certain my answer is correct because there could have been another way to figure it out but this seemed the easiest and most accurate.,0.011,100% because I added .90 plus .20 together making them equal $1.10 for both items just like the first question.,0.5,50% due to varying ways that may be thought to solve the problem.,0.002,75% since some may make a mistake by subtracting .20 instead of adding as asked for on the last question.
330,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.6,60,1,100,0.45,45,0.85,85
331,,1b,BM,1,0.45,1,0.45,.45,1,0.1,1,0.1,.10,0.87,87%,0.95,95%,0.37,37%,0.65,65%
332,,1b,BM,1,0.45,1,0.45,Banana=.45 cents,1,0.1,1,0.1,.10 cents.,1,100%,1,100%,0.1,10%,0.5,50%
333,,1a,PE,0,0.1,0,0.1,".10 cents, but I thought it would be less until I wrote it out",1,0.9,1,0.9,.90 cents,0.0015,"98%.  If I had not written the question down and just answered from memory, I might have guessed .15 cents for the eraser instead.",1,100%.  This is straight forward.,-0.8,"I think only about half get it correct right away, maybe 50% - 60%.  After being prompted with an incorrect solution such as ""$1 for the pencil"", I think most people will then realize the mistake, so perhaps 75%-80% can solve it correctly if given some time/help.",0.9,"It's almost identical to the first question, except we know the cost of one of the items beforehand.   I think maybe 55% get this correct initially, rising to over 90% after thinking about the problem or having wrong answers pointed out."
334,,1b,BM,0,0.9,0,0.9,$.90,1,10,1,10,10 cents,0.75,75%,0.8,80%,0.6,60%,0.95,95%
335,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.6,60,1,100,0.5,50,0.7,70
336,,2a,BM,1,0.45,1,45,"$.45, because if a magazine ($2.45) plus a banana cost $2.90 then that would mean the difference in price for the two items equals $2.90-$2.45=$0.45 or 45 cents.",1,0.1,1,0.1,"$.10, because the question states that a pencil and an eraser together cost $1.10 but also says that the pencil itself is priced at $1 which leaves only $.10 left for the eraser price.",0.78,"78%, because I am pretty sure I did the calculations correctly but there’s always that chance something went wrong along the way so it’s not entirely foolproof.",0.95,"95%, as this time I was extra careful making sure I didn't make any mistakes and feel quite positive about my answer being right.",0.64,"64%, just because it seems like math problems like these are typically tricky for many people, especially when dealing with money values and addition/subtraction so maybe some will mess up somewhere.",0.83,"83%, since generally people tend to do better on easier math questions compared to those involving more complicated calculations or multiple steps."
337,,1b,BM,1,45,1,45,Banana costs 45 cents because two dollars is added to 45 cents making ninety-five cents the price for the magazine; while taking off two dollars from the total two dollars and ninety cents makes twenty cents remain as the value for the banana.,1,10,1,10,The eraser would cost 10 cents because 10 cents is what remains from one dollar after subtracting the cost of the pencil which is one dollar.,1,"Based on how easy the math problem was and its wording, I would say 100% sure.",1,"I am totally sure that my answer was correct, so I put 100%.",0.75,Maybe around 60% to 75% could solve that correctly.,0.5,"At least 50%, maybe even more."
338,,1b,BM,0,2,0,0.9,"Well since the magazine costs $2 more, you add $2 onto the $1 for the pencil and get $3, but we know the total cost is only $2.90. Therefore the banana must cost less than a dollar so that after adding the cost of the banana with $2, which should be greater than the sum, can equal out to the actual sum. So the banana must cost $.90.",1,0.1,1,0.1,$.10,0.009,"I am extremely confident in my response. If you try the math out step by step, you'll find that my answer makes perfect sense. It took some time, but if one works it out patiently they will discover why it is that the banana costs $.90.",0.011,I'm totally sure that .10 cents would make up the difference between the price of a pencil and an eraser at a total of $1.10.,-0.6,"Most individuals would be likely to make an incorrect guess at the price of the banana without even taking the extra effort to understand the true solution as I did. With this being said, perhaps 5-10 percent might solve it right off, maybe 40% given enough time or hints, and about 50-60% probably won't be able to figure it out, depending on their ability level with mathematics.",0.001,"Based on my experience being asked similar questions in classes or when speaking to individuals, about 95% of people will say that the answer to this question is .10 cents."
339,,1b,BM,0,,0,,Forty five cents since that's two dollars minus one dollar fifty-five cents (the difference between a dollar ninety and twenty-nine cents.),0,1.1,0,1.1,Ten cents because it's the difference between a dollar for the pencil and $1.10 total cost.,,Seventy. It was easier with the pencil but the principle is similar.,0.9,90,0.6,About 60%. It seemed like the first question had higher percentage so maybe these questions aren't equally as obvious.,0.85,I would guess that about 85% of participants got the correct answer.
340,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.78,78%,1,100%,0.6,60%,0.99,99%
341,,2a,BM,1,0.45,0,2.4,$.45 (Banana) + $.95(magazine) = $2.40,1,0.1,1,0.1,$0.10,1,100%,1,100%,0.85,"85% or more I think, unless they make a mistake like me when asked for their own age, then maybe less :)",1,I would hope 100%. Seems obvious once stated properly!
342,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.95,95,1,100,0.75,75,0.8,80
343,,1b,BM,0,2,0,90,So the magazine costs $2 and the banana costs .90 cents.  Answer = 90 cents.,1,0.1,1,10,.10 cents (10 cents),1,I am 100% confident with that answer.,0.95,95%,0.8,"Once again, some might overthink it, so let’s say 80%.",0.65,"I think most people would get this right, but you never know so maybe around 65%."
344,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.65,65%,0.75,75%,0.3,30%,0.65,65%
345,,2a,BM,1,0.45,0,2.9,"The Banana costs $.45, because if I add .45 + 2.45 it equals 2.90 dollars",1,0.1,1,0.1,"This question asks for a different amount then the previous one did, so the eraser will cost $.10.",1,100%,1,100%,0.03,"Maybe around 80%, but I would estimate that there's some variability, perhaps plus or minus 3%.",-0.9,"Similar to the first, probably at least 85-90%."
346,,2b,PE,0,0.1,0,0.1,.10 cents,1,0.9,1,0.9,.90cents,0.8,"Very confident, around 80%, since there can only be one correct answer to such a question.",,I am totally sure about my answer.,,I think most people should have been able to solve this problem.,-0.75,50-75% of people answered it correctly because many may forget to think about tax or additional costs.
347,,2b,PE,0,0.1,0,1,"Eraser costs .10 cents, pencil $1.10-.10 = $1",1,0.9,1,0.9,0.90 cents,,I am totally sure.,1,I am 100 percent sure.,-0.75,65-75 percent.,0.5,50%.
348,,2a,BM,1,0.45,1,0.45,"$.45. I subtracted two from the total, then divided by two, so that they are both equal and added to find the value.",1,0.1,1,0.1,"Eraser costs $.10. Same methodology, no need for adjustment of answer here.",0.75,"75%. Though my answer seems correct, the problem doesn't explicitly state the units as dollars. It just states ""how much"".  Also it is possible there could be additional information missing from the problem which would alter the results.",0.9,"90%. No assumptions necessary, everything was presented clearly.",0.8,80%. I think most people are able to solve the problem with an incorrect assumption of currency being involved.,0.99,"99%. It is clear how much each item cost and their sum, so assuming the information given was complete, any errors are less likely."
349,,1b,BM,1,0.45,1,0.45,Banana costs $.45,1,0.1,1,0.1,Eraser costs $.10,0.8,I am 80% sure that my answer is correct.,1,I am 100% sure that my answer is correct.,0.7,I think about 70% of participants got this one right.,-0.99,I believe 98-99% would solve it correctly.
350,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.75,75%,1,100%,0.3,30%,0.65,65%
351,,2a,BM,1,0.45,1,0.45,"$.45, $2.90 - $2 = $.45",1,0.1,1,0.1,"$.10, $1.10 - $1 = $.10",0.99,"99%, I used simple subtraction to get the answer",0.99,"99%, again using simple subtraction",0.5,"50%, some people may not have used their brains well",0.85,"85%, as long as they don’t add rather than subtract, many should get it correct."
352,,1b,BM,0,2,0,2,Let B represent the price of banana then Magazine price would be (B+2). Addition of these prices should equal total amount hence;,1,0.1,1,0.1,"The eraser costs $0.10 as it is given in problem statement that the pencil cost $1, so whatever price left will be the price of eraser, i.e., total - pencil = Eraser which gives us $1.10 -$1 = $0.10",1,"I am totally sure about my answer, so 100% confident",1,"I am totally sure about my answer, so 100% confident",0.02,Around 40-50% because some people might not get that Magazine price is 2 dollars more than Banana Price,-0.8,"Well, it depends on the mathematical understanding of people who took this survey. So assuming they have basic mathematics knowledge, approximately around 65-80%. This would also depend upon whether participants answered truthfully or just gave an answer based on guess work"
353,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.89,I am 89% certain my answer is correct.,0.96,I am 96% certain my answer is correct.,0.47,47%,0.78,78%
354,,1a,PE,0,10,0,1,"Eraser = 10 cents, Pencil = $1.00 + (5*0) = $1.00",1,90,1,90,Banana = 90 cents - (3 * 0) = 90 cents,1,I'm 100% positive that this solution works as long as we are talking about round figures for cents. I cannot think of any other plausible answer given the information provided.,1,"My confidence level is at 100%, as there should only be one correct solution based upon the information provided.",0.6,"I would like to say ""a majority of"" people but I don't actually know so I will just take a wild guess here and go with 60%. That being said, if my estimate was off then there must be many folks who have trouble solving seemingly simple math problems like these or those who were too hasty in making decisions and went on autopilot without checking their results carefully before submitting. Either way, this is quite sad...",0.75,"Considering that everyone can do basic addition/subtraction, I would expect at least 75% to get this right. However, given that most people don't even bother to read things thoroughly before jumping straight into solutions, I guess my estimate might still be too optimistic after all…"
355,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.65,65,1,100,0.7,70,0.5,50
356,,1a,PE,1,0.05,0,1.05,Eraser costs $0.05 and Pencil costs $1.05,1,0.9,1,0.9,Banana cost $0.90,0.95,95%,0.85,85%,0.25,25%,0.3,30%
357,,1a,PE,1,0.05,0,1.05,"$.05 cents for eraser, and $1.05 cents for pencil.",1,0.9,0,2.9,"$.90 cents. I added .90 to 2, making 2.90",0.98,"98%. I know there is a slight chance that this answer isn't right because math always has some sort of variable to it, but as far as the information given is concerned, I am correct.",1,100%,0.6,"About 60%, maybe slightly higher. However, that could be affected by my assumption that many individuals solving the survey were probably taking their time to consider the possibilities of the answer.",0.5,"About 50%. Although I have done similar problems like these on exams before, I understand that when put under pressure or given less time to think some people may get confused with which numbers belong to which objects, etc."
358,,2a,BM,0,2,0,0,"Banana = (Magazine - $2) --> $2.90 - $2 = $.90, Banana = $2 - $2 = $0. So, a free banana!",1,0.1,1,0.1,"Eraser = (Total - Pencil), So $.10 cents",0.98,I'm very certain that my answer is correct because the total cost of both items minus the price of one equals the cost of the other item left over. Confidence: 98%.,0.98,"I'm very certain my answer is correct because it follows the same formula as above, taking away the price of one object from the total price. Confidence level: 98%.",-0.6,"I believe that many people who solve the problem incorrectly tend to subtract $2 directly from the price of the combined purchases instead of considering individual prices first. Given time limits or pressure, they might make mistakes and choose an option like $0.70 or $0.60. I would estimate that about 50-60% of respondents answer accurately if they think carefully before solving this type of question. However, under real conditions like exams where students feel stressed or rushed, the proportion of right answers could be significantly lower due to mistakes caused by haste and anxiety. It is important to remember that understanding the reasoning behind problems increases accuracy in decision making, which helps achieve more accurate results overall. If there were no time constraints at all, I expect that most participants would get it correct since everyone learns addition, subtraction, and logic concepts during their primary school education regardless of background or nationality. In summary, my best guess for an estimated percentage of",0.93,"Given its simplicity, I would say around 90-95% of respondents can solve this question accurately if they pay close attention to it. But again, depending on test conditions or cognitive pressure, these numbers could change considerably due to human error induced by haste or anxiety. For instance, students who fail to understand mathematical concepts thoroughly during their formative years might struggle with problems like these under high-stress situations even if they grasp them well enough without any time limits. Therefore, accuracy rates could vary widely based on multiple factors, including educational background, familiarity with math problems, test-taking skills, mental health, etc. Considering all these variables, though, I believe that most people will get this right given adequate time and consideration. Estimated percentage: 93%."
359,,1a,PE,1,5,0,0.6,"Eraser Costs 5 cents (Many respondents will say the answer is 10 cents because they subtract .10 from $1.10, getting a difference of $1, so that one unit must be $1, but it could just as well have been .5 cents for the pencil and .6 cents for the eraser)",1,90,1,90,Banana cost is 90 cents,0.75,75%,1,100%,0.6,60%,0.85,85%
360,,1b,BM,0,2,1,45,"Well, if we subtract the cost of the magazine by 2 dollars, then we get the value of the banana.  Let me do the math in my head quickly. Ok, done! So the banana costs 45 cents.",1,10,1,10,"The eraser cost 10 cents, because the difference between the total cost of both objects and the cost of the pencil is equal to the value of the eraser.",0.97,"My calculations seem accurate, and I didn't encounter any issues along the way. Therefore, my level of certainty is approximately 97%.",0.95,"I'm pretty sure that it's correct, so I would say my confidence is about 95%.",0.85,"Given that people understand how to read word problems, I don't see why they wouldn't be able to figure out this answer. Thus, I estimate around 85%.",0.8,I would think that at least 80% of people have enough basic math skills to solve this problem without difficulty.
361,,1a,PE,1,0.05,1,0.05,The eraser costs $.05.,1,0.9,1,0.9,$.90,0.98,I am 98% confident that this is correct.,1,I am 100% sure that this is correct.,0.75,75%.,0.98,98%
362,,2a,BM,1,0.45,0,2.45,"$.45 (because if a magazine costs $2.00 more than a banana, then they would cost $2.00+$0.45=$2.45 total.)",1,0.1,0,0.2,"This question appears to have been designed similarly to the previous question, so the answer should be $0.10. However, that would mean there was no profit involved ($1.10 – $1 = $0.10). The store probably doesn’t sell anything for free, though, so an additional dime must be included somehow; therefore, both items cost a dime each: $.10 + $.10 = $0.20.",1,I am 100% positive that my answer is correct.,-0.6,My level of confidence has decreased significantly compared to the first question. I feel around 50-60% certain about my answer.,0.9,I believe 90% of those answering will get it right because it’s a pretty straightforward problem with one definitive correct answer.,0.4,"Because many people fall into traps set by misleading questions like these, I believe only half or less than half of them will solve it rightly—probably around 40%."
363,,2b,PE,1,5,1,5,5 cents,1,0.9,1,0.9,$0.90,0.97,I am very confident. Maybe like 97%.,1,I am 100 percent sure about my answer.,0.5,About 50%.,0.99,99% of people answered that question correctly.
364,,1b,BM,1,0.45,0,2.45,"Banana costs $.45 cents, Magazine costs $2.45",1,0.1,1,0.1,The eraser costs $.10 cents.,1,"100%, its simple math.",0.85,85%,0.9,At least 90%.,0.6,I think at least 60%.
365,,1a,PE,1,0.05,0,1.05,Eraser: $0.05 Pencil $1.05,1,0.9,1,0.9,Banana costs $.90,0.9,90%,0.9,90%,0.5,50%,0.7,70%
366,,2b,PE,1,0.05,1,0.05,"The eraser costs $.05. If the pencil costs $1 more, then the pencil would be $1.10 and the eraser is only $.05. It was kind of hard at first though. I had to draw it out on paper before it made sense.",1,0.9,1,0.9,.90 cents,0.95,"95% Because when doing math like this, I always worry I could have messed something up without realizing it. But this seems pretty obvious once I drew it out.",1,100%. I know my age and I did the arithmetic problem.,0.95,"95%. This wasn't too bad but sometimes people can forget that they need to subtract and then get the wrong answer, or maybe add instead, which will also give an incorrect result. That happens enough that maybe only about 95% of people solve it right.",0.02,"100%, because who doesn't know that magazines don't cost more than $2 anymore? And if they do, then why would anyone buy one? So probably everyone would just pick up a free one and not pay more than $2 for it."
367,,1b,BM,0,1,0,2.9,"Bananas can't be purchased for more than $1; therefor, the magazine must cost $2.90 and the banana must be free.",1,10,1,10,10 cents,0.75,75%,0.9,90%,0.01,30%. Most respondents likely failed to think beyond the first step that comes to mind - subtracting the price of the magazine by $2 to determine the cost of the banana. This doesn't allow room for negative pricing which would lead to the realization that the magazine cannot possibly cost $1 more than the banana when the latter is free.,0.95,95%
368,,1a,PE,0,0.1,0,0.1,Eraser costs $0.10 cents (this would mean that the pencil would cost a dollar which plus the ten cents for the eraser equals one dollar and ten cents).,1,90,1,90,Banana costs 90 cents. (this seems simple enough),0.85,85%,0.95,95%.,0.9,60% (this may seem high but I think a lot of people use common sense rather than actual calculations so I don’t want to say 90% or something like that).,0.7,70%.  I feel like some people make mistakes with their maths and forget that the first amount is already accounted for.
369,,2b,PE,0,0.1,0,0.1,Eraser costs .10 cents,1,0.9,1,0.9,0.90 dollars,,I'm fairly sure about that one too,1,100,0.75,I feel like maybe less people would get that one right since they might think it is .20 cents instead of .10. Maybe 75%.,0.85,85%
370,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.8,80%,1,100%,0.5,50%,0.75,75%
371,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.87,87%,0.98,98%,0.5,50%,0.99,99%
372,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,"I am very sure, close to 100%.",0.7,"I am not completely sure but also not totally unsure, maybe like 70%.",0.4,"I think that less than half of them got the right answer, so about 40% would be my guess.",0.6,"More than half will solve it, around 60% or perhaps higher."
373,,2b,PE,1,0.05,0,1.05,This one's tricky. Hmm... The eraser costs $0.05 and the pencil costs $1.05.,1,0.9,1,0.9,The banana costs $.90.,-0.85,I feel quite sure but there was an element of hesitation at first; so perhaps around 80-85%.,1,"I am totally sure, so 100%.",0.4,"Given the hesitation most people may have felt, maybe only about 40%.",0.75,I think 75% of people would solve it correctly.
374,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,0.8,80,0.75,75,0.5,50
375,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.98,98%,0.98,98%,0.97,97%,0.85,85%
376,,2a,BM,1,0.45,1,0.45,$0.45,1,0.1,1,0.1,$0.10,1,100%,0.9,90%,0.8,80%,0.6,60%
377,,1b,BM,1,0.45,1,0.45,"$0.45 for the banana, as $2 for the magazine less $1.55 for the banana equals $.45.",1,10,1,0.1,"10 cents, since $1 for pencil leaves $.10 for the eraser.",1,100% confident.,1,100% confident.,,Definitely more than half.,0.95,At least 95%
378,,1a,PE,1,5,1,5,5 cents,1,90,1,90,90 cents.,1,I'm 100% confident in my response.,1,"My first reaction was .8 or something like that, but I have no reason at all to question the result I just calculated, so I guess I am now pretty much 100% certain of it.",0.8,I think most people will be able to get that correct answer; let's say around 80%.,0.75,Well... It's as easy as the previous one. I would put the probability around the same figure... maybe slightly lower - let's say about 75%.
379,,2b,PE,0,0.5,0,0.5,.50 cents,1,0.9,1,0.9,0.90 cents,0.95,95,0.8,80,0.75,75,0.6,60
380,,1a,PE,0,0.1,0,0.1,$.10,1,0.9,1,0.9,$.90,1,I'm totally sure.  100%.,1,"Again, I'm totally sure.  100%.",0.98,"At least 98%, because it is so easy.",0.98,Also at least 98%.
381,,1b,BM,0,,0,,Ten dimes.,0,,0,,Ten cents.,1,100%,1,100%,0.4,40%,0.8,80%
382,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100%,1,100%,0.25,25%,0.5,50%
