Subject,Subject.1,CB,StandardProblem,StandardAcc,StandardResp,StandardAccLast,StandardRespLast,StandardStr,ControlAcc,ControlResp,ControlAccLast,ControlRespLast,ControlStr,StandardConfidence,StandardConfidenceStr,ControlConfidence,ControlConfidenceStr,StandardOpinion,StandardOpinionStr,ControlOpinion,ControlOpinionStr
321,,2a,BM,1,0.45,1,0.45,"I'd say that the banana costs $0.45. To check, if we assume that the banana costs $x$ dollars, then we know from the problem statement that the magazine must be $x+2$. Together they add up to $2.90, so: x+(x+2)=2.90, or, 2x + 2 = 2.90, or x = (2.90 - 2)/2 = 0.45$, which confirms our answer.",0,1,1,0.1,"This is similar to the first problem. Let's assume that the eraser costs $x$. We know that the pencil costs $1$ more than the eraser, so $x + 1 = 1.10$, or $x = 0.10$. That means the eraser costs ten cents.",1,I am very close to being 100% certain about my answer to this question.,,"Just as before, I am virtually certain about this answer too.",0.3,"Based on my personal experience with math problems and similar issues I've seen others struggle with, I think most people would solve this one incorrectly; probably less than half will solve it right away. So my guess is about 30%.",-0.8,"I think many people should get this right since there is no trick involved, just straightforward subtraction. Maybe 75-80%."
322,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.95,95%,0.9,90%,0.9,90%,0.8,80%
323,,1a,PE,1,5,0,1.05,"Eraser cost 5 cents, pencil cost 1.05 dollars",1,90,1,90,Banana cost 90 cents,0.9,90 percent,0.9,90 percent,0.7,70 percent,0.9,90 percent
324,,2a,BM,0,0.9,0,2.1,Banana costs .90 cents and the Magazin costs $2.10 since it is two dollars more than the banana.,0,1,1,0.1,"It says right here that the pencil costs $1 so therefore, the Eraser must cost .10 cents.",1,I am 100% sure.,1,I am 100% sure again.,0.02,"Maybe around 75%. Some may forget that they must first consider that if the Magazine costs $2 more than the Banana then one could subtract the Magazine's price by $2 to figure out the Banana's price but that would still yield a correct answer. However, many also can be stuck on the misconception that if an item cost x dollars more than another item, then the other item should automatically be x/2.",0.95,Probably close to 95% because its easier since no math is needed like with the previous question.
325,,2b,PE,1,0.05,0,1.05,The eraser costs $.05 and the pencil costs $1.05.  This question can sometimes cause confusion if participants assume the pencil’s price should include the entire difference between the total cost and the eraser's cost.,1,0.9,0,0.2,"The banana costs $0.90, because you need $1.80 for the magazine ($2-$0.20). However, the answer is often misinterpreted as $.20, which would mean the two items would be more expensive when sold separately than they are together!",0.8,"I would say that I feel over 80% sure of my answer, but there might still be some possibility for error.",0.95,I am about 95% certain that my reasoning is correct; it’s possible but unlikely that I have miscalculated or overlooked something.,,"It may vary widely depending on individuals, so perhaps just about half will answer correctly.",0.6,"Perhaps 60%, because it involves elementary school-level math."
326,,1a,PE,0,0.1,0,1.1,".10 cents, since 1 dollar plus .10 equals 1.10 dollars",1,0.9,0,2.9,It will cost .90 cents as that brings it up to $2.90 if you subtract the two dollars,0.8,80% because I wasn't thinking about it long enough before I responded,0.95,95% because there isn't really any other logical answer,0.7,"I would say that at least half got it correct or 50%, but maybe even closer to 70%. It's just that some might add one dollar for each item.",0.9,I would assume at least 90%. This question seems easier than the last one because only one item is different so fewer possibilities come into mind.
327,,2b,PE,1,0.05,0,1.05,The eraser costs $.05; the pencil costs $1.05. I set up two simultaneous equations with two variables to find these answers.,1,0.9,1,0.9,The banana costs $.90.  I divided the total cost by the number of items.,1,"100%, based upon mathematical solution.",0.85,85%,0.2,Perhaps only about 20%. This is a counterintuitive problem for some people. They think the difference in price between the items must be equal to their sum.,0.75,About 75%.
328,,1a,PE,0,10,0,1.1,"I am thinking the answer is 10 cents because then the pencil would cost a dollar plus the ten cents making the total amount paid 1.10. I can't imagine an alternative scenario for this question that works out the same. If the eraser was a dime, as I initially thought, the pencil would have to be a dollar and ten cents which is not reasonable given my understanding of prices in stores where such items are sold. My answer is still tentative however as other alternatives may exist. Is this what you were looking for in terms of how I think about the problem and arrive at a solution.",0,2,0,1,The banana is ninety cents because when added to the price of the magazine ($2) the total becomes $2.90 as requested. The difference between this question and the first one asked about a pencil and an eraser is that both amounts mentioned in the scenario add up properly to equal $2.90 whereas in the first situation the pencil's cost at $1 plus the eraser's ten cent cost did not seem reasonable so I had to figure out another solution. In the present instance no such reasoning was necessary given that all numbers simply add up correctly.,0.85,85%.,1,I feel 100% sure that my answer for the problem with the magazine and banana is correct.,,"I suspect roughly half of those who responded will provide the right answer. Many individuals may think the eraser costs only ten cents or, alternatively, that the eraser costs twenty cents and the pencil is therefore one dollar even though the latter alternative does not quite fit the conditions specified in the prompt. Based on my past experience, I do believe that around fifty percent of respondents should be able to work through the logic needed here and give the right solution.",,"Probably almost everyone will be able to get the right solution here given that everything just adds up properly without any need to think through alternative scenarios. There should not be much room for error unless someone mistakenly multiplies rather than adding numbers or misreads something but those cases ought to be relatively rare. Therefore, perhaps eighty five percent or more of respondents should arrive at the proper answer here."
329,,1a,PE,0,0.1,0,0.1,.10 cents,1,90,1,90,90 cents,1,100,0.8,80,0.5,50,0.7,70
330,,2b,PE,1,0.05,1,0.05,.05,1,0.9,1,0.9,.90,0.75,75,1,100,0.6,60,0.85,85
331,,1b,BM,0,2,1,0.45,Let me see... The magazine costs $2 more than the banana so let's denote the price of the banana as x. Then the magazine would cost x + $2. Adding these two prices together should equal $2.90 hence we have an equation x + (x + $2) = $2.90 which simplifies to 2x + $2 = $2.90 therefore x = ($2.90 - $2) / 2 = $0.45. Therefore the banana costs $0.45 cents.,1,0.1,1,0.1,"The answer is obvious. $.10. But there's a hidden catch in this problem, and it might make you think twice about your solution. It's possible that you answered too quickly and made an assumption based on your past experience, rather than looking at what you know about the specific situation. For example, when we buy stationery items like pens or pencils from supermarkets they usually sell them in units so each item has its own price tag which doesn't change regardless of how many you buy. However, if you were to purchase these two items together as part of a set (e.g., from an office supply store), then the total cost could be split differently between the pencil and eraser. In fact, if you consider the wording carefully, it states that ""A pencil AND eraser TOGETHER cost $1.10,"" not that the pencil costs $1 and the eraser costs $.10. So while",1,I am 100% sure that my answer is correct.,0.85,I am 85% sure that my answer is correct.,0.8,I think 80% of people will solve it correctly because the wording of the problem can be confusing for some.,0.9,I think 90% of people will solve it correctly.
332,,1b,BM,0,90,0,90,90 cents,1,10,1,10,10 cents,0.75,75%,0.99,99%,0.65,65%,0.95,95%
333,,1a,PE,0,0.1,0,0.1,.10,1,0.9,1,0.9,.90,0.5,50%,1,100%,0.25,25%,0.75,75%
334,,1b,BM,0,0.9,0,0.9,The banana cost $0.90.,1,10,1,10,10 cents.,0.8,80%.,0.95,95%,0.4,40%.,0.85,85%.
335,,2a,BM,0,0.75,0,2.15,The banana costs $0.75; the magazine costs $2.15.,0,,0,,It's impossible for them to only cost that much without some additional money coming from somewhere or having been paid earlier. This doesn't make sense...,0.85,85%.,1,"100%, if someone is claiming something that makes no mathematical sense, then there must be a missing piece of information.",0.6,"I think that about 60% of people might solve it correctly, maybe less.",0.2,"20%, at best; most people seem to overlook important details."
336,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.8,80%,0.95,95%,0.75,75%,0.9,90%
337,,1b,BM,0,2,0,0.9,"To figure out the price of the magazine we do $2 + BananaCost. And then since that's equal to $2.90, we subtract the $2 for the magazine, leaving us with whatever the price of the banana was supposed to be: $.90. Answer = .90 cents",1,0.1,1,0.1,.10 cents,0.75,"I am very confident in this answer because it seemed to make sense logically and after I figured it out using the formula mentioned above I ran the calculations again on paper to confirm my results. So yeah, probably like 75%.",0.4,"I am 50% confident that this answer is correct because I just calculated it, but then I feel like the real answer might be 1 cent, so my confidence level is now around 40%.",-0.65,"60-65%, maybe even higher if people paid enough attention or remembered doing similar problems before. I also feel that certain ages might perform better than others - such as older kids who have learned about equations and stuff like that in school would get it right more often compared to younger children. But again, it's just a feeling... I don't know for sure.",0.8,Maybe 80% - I think people might overlook the fact that you can use the information provided in the question itself and they just try to come up with an arbitrary amount that seems logical.
338,,1b,BM,0,2,1,45,"To solve for the cost of the banana, let B represent the price of the banana. From the question, the magazine is priced at $2 + B. Together they cost $2.90; hence, their combined cost is $(2+B)+B=$2.90. Solving this equation yields B = $0.45 or 45 cents.",0,1.1,1,0.1,"It is given that a pencil and eraser cost $1.10 when bought together, and the pencil on its own costs $1. If we subtract the price of the pencil from the total cost, then it follows that the eraser costs $1.10 - $1 = $.10 (or ten cents).",1,"Having solved this question step by step, I am 100% certain in my answer being correct.",1,"I am 100% confident in my response, as I arrived at it logically using the information presented.",-0.95,"Considering that most individuals should have no difficulty handling basic arithmetic and understanding simple word problems, I expect around 85-95% of participants would answer it accurately.",-1,"Given the simplicity of the math involved, I believe that around 90-100% of participants will solve it correctly."
339,,1b,BM,1,0.45,0,3.25,"$.45. Since the difference in price is $2, then if x is the cost of the banana, $(x+2) must be the cost of the magazine. Together, these cost $2.90; therefore, $x+(x+2)=$2.90, or 2x+2=$2.90, which simplifies to x=$1.25 (banana), $(3.25=magazine).",1,0.1,1,0.1,$.10,0.0045,"90%. My first reaction was actually just an instinctive ""$.45"" after reading the problem; but when I went back to see if my solution made sense, I was able to confirm that indeed it did. So I think I arrived at the correct answer without any conscious calculations - although again, as with previous problems like this one, perhaps there are other valid ways of interpreting/answering it as well.",0.95,"95%. I know that this problem has a long tradition in psychology, so maybe I just answered it ""correctly"" by remembering my lessons from Intro to Psych or something like that. But on second thought, perhaps this problem can be interpreted in more ways than one; so it's possible there could be other correct answers as well.",-0.7,"Perhaps around 80%, assuming most people have basic algebraic skills and can solve simple equations like the one described above. However, again depending on possible alternative interpretations, maybe this figure could drop to about 60-70%...",-0.7,"90%, since I believe that most people are able to perform simple subtraction problems correctly when asked to do so. However, the answer really depends upon whether there are different ways to interpret the question beyond what I described above. If that's the case, then maybe only around 60-70% will solve it correctly."
340,,2a,BM,0,0.7,0,2.9,Banana cost $0.70 and Magazine costs $1.20 because if we add it will give us a total amount that matches our statement i.e 1.2 + 0.7 = 2.9,1,0.1,0,1.1,Eraser Cost $0.10 because when added up with the Pencil it gives us the total value which matches the given information i.e 1 + 0.1 = 1.1,1,"I'm 100% sure, my answer is correct.",1,"I am 100% sure because this one isn't as tricky as the previous one, plus it follows logic that is common and easily understood by anyone who solves this kind of problems frequently.",0.7,"I think about 65% - 70% percent of people got it right because although it's a bit tricky at first but once you understand the question, solving it won't be hard.",-0.9,"I think approximately 85%-90% percent of people answered this correctly because if they read it carefully, the answer is quite obvious and simple."
341,,2a,BM,1,45,1,45,"The banana costs 45 cents because if the magazine is two dollars more expensive, it must cost two dollars plus the cost of the banana which is 45 cents.",1,10,1,10,10 cents because the pencil costs one dollar so the eraser will only cost ten cents.,0.9,90 percent,1,100 percent,0.7,70 percent,0.8,80 percent
342,,2a,BM,0,2.9,0,0.9,Banana = 2.90 - 2.00 = $.90,0,1.1,1,0.1,Eraser = 1.10 - 1.00 = $.10,0.98,98%,0.95,95%,0.5,"I would guess 75%, but it could be as low as 50%.",0.5,This seems too easy so I'll say 80%. But it still may only be 50%.
343,,1b,BM,0,40,0,40,40 cents,1,10,1,10,10 cents,0.9,90%,0.95,95%,0.65,65%,0.85,85%
344,,2b,PE,0,0.1,0,1,".10 cents, but now that I read again I see there could be two answers for that... maybe just ""1"" cent without decimal point",1,90,1,90,90 cents,0.5,"Only 50%. Now that I read twice, the answer may depend on what they consider as one unit. It is not clear whether pencils have to be sold in cents or dollars. If the question implied only cents then my answer would be different",0.8,80%,0.65,"65%, taking into consideration people might interpret the units differently",0.7,I'd say about 70%
345,,2a,BM,0,90,0,90,90 cents,1,10,1,10,10 cents,0.75,75 percent,0.85,85 percent,0.75,75 percent,0.65,65 percent
346,,2b,PE,0,0.1,0,0.1,eraser= .10 cents,1,0.9,1,0.9,.90 cents,0.53,53%,0.75,75 percent,0.51,51%,0.68,68%
347,,2b,PE,1,0.05,0,1.05,"$.05 for the eraser, $1.05 for the pencil",1,0.9,1,0.9,$0.90,1,"100%, my logic tells me the answer has to be correct.",1,100%,0.5,"Again, about 50%.",0.5,I would think around 50%.
348,,2a,BM,0,0.9,0,0.9,0.90,1,0.1,1,0.1,.10,0.95,95,0.8,80,0.7,70,0.7,70
349,,1b,BM,0,,0,,ten cents,1,0.1,1,0.1,"ten cents because if you subtract the one dollar for the pencil from the total, it leaves .10 so the eraser must be ten cents",0.85,85,1,100,0.6,I think maybe 60% or so,0.5,about 50% because many times when I have posed this question there are many who add the prices rather than doing as I did and subtracting them
350,,2b,PE,1,0.05,0,1.05,Eraser = $0.05; Pencil=$1.05,1,0.9,1,0.9,$0.90,0.95,95%,1,100%,0.6,60%,0.5,50%
351,,2a,BM,0,90,0,1.9,90 cents for the banana. ($1.90 for the mag.),1,0.1,1,0.1,.10 cents,0.85,85% confident,1,100% confident,0.5,I believe about half get it wrong so I guess that's around 50%.,0.9,Most people get it right because it is the same situation as the last question but they changed the wording.  I would guess about 90%.
352,,1b,BM,1,45,1,45,45 cents,1,10,1,10,10 cents,0.8,I am around 80% sure.,1,I am 100% confident in my answer,0.5,Around 50%.,0.95,At least 95% or more
353,,1a,PE,0,0.1,0,0.1,.10,1,0.9,1,0.9,.90,1,100,1,100,0.4,40,0.8,80
354,,1a,PE,0,0.1,0,0.9,"Eraser - .10, Pencil 1.10 - .10 = $.90",0,2.9,1,0.9,Banana - 2.90 - 2.00 = $.90,0.95,95,1,100,0.65,65,0.85,85
355,,2b,PE,1,0.05,0,1,"$.05, it took me a minute to figure out that you could add $0.55 + $0.55 to get $1.10 - then subtract 1 dollar to figure out how much the eraser cost.",1,0.9,1,0.9,$.90 (I think this one is supposed to be tricky because we don't need to consider sales tax),0.7,"70%, it seemed straightforward once I worked it out",0.6,"60% - I did question it briefly, but I don't remember why or what the other possibility was...",0.2,"20%, I don't think many people think of the trick in order to make them both equal values and only adding them up when solving for the eraser's cost...",0.009,"50%, I assume half the people would just answer .90 and forget to take into consideration that they bought two items and not just one."
356,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,1,100,0.5,50,0.85,85
357,,1a,PE,1,0.05,0,1.05,"Eraser costs 0.05 cents, pencil costs 1.05",1,0.9,1,0.9,Banana costs .90 cents,1,100%,1,100%,0.25,"25%, although I would think that most adults could solve it but then again if they did not take their time then it can be miscalculated.",0.5,"50%, because some may see the first question and assume that since it is similar it has the same answer without thinking about the fact that the prices of these items are different from those in the previous question."
358,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.85,85%,1,100%,0.7,70%,0.99,99%
359,,1a,PE,1,0.05,0,1.1,"The eraser cost $.05, pencil would then be $1.05 as stated in question for total of $1.10.",0,2,1,0.9,"Magazine=$2, Banana=$0.90. Simple math again.",0.9,90%. I know that there will always be some who do not agree or believe my answer.,0.9,"90%, same reason as before.",0.75,"About 75%, give or take a few depending on their individual education levels.",-0.9,Higher than previous question. Probably about 85-90%. Maybe a bit more. Most people can handle simple addition and subtraction problems such as these.
360,,1b,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.8,80,1,100,0.33,33,0.75,75
361,,1a,PE,0,0.1,0,0.1,Eraser costs .10 cents,1,0.9,1,0.9,The Banana costs $0.90 cents,0.75,75 percent,1,100 %,0.98,98 %,0.55,55 %
362,,2a,BM,0,0.9,0,0.9,0.90,1,0.1,1,0.1,0.10,0.95,95%,0.85,85%,0.4,40%,0.7,70%
363,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.6,60%,1,100%,0.4,40%,0.8,80%
364,,1b,BM,1,0.45,0,2.45,$0.45 for banana and $2.45 for mag.,1,0.1,1,0.1,$0.10,0.75,75%,0.97,97%,0.37,37%,0.67,67%
365,,1a,PE,0,0.5,0,0.5,Eraser=0.50 Pencil=1+0.50,1,0.9,1,0.9,Banana = $0.90,1,100%,0.85,85%,0.9,90%,0.65,65%
366,,2b,PE,0,0.3,0,0.5,"This is where things get tricky for most people. My initial response was $.30 for the eraser, but upon thinking about it more thoroughly, I realized I had subconsciously multiplied the first answer by a factor of ten. In order to avoid making the same mistake again, let's break down the problem into smaller parts. If we assume the price of the pencil to be X dollars, then the price of the eraser must be X - 1 dollar (since the pencil costs one dollar more). Adding these two amounts should give us the total of $1.10. Thus, X + (X-1) = 1.1, which means that X = 1.1 / 2 + 0.5 = $0.60 for the pencil, leaving us with $0.50 for the eraser. So, my final answer is that the eraser costs $0.50.",1,0.9,1,0.9,The Banana costs $.90,0.99,"Given the effort I put into solving this question and double-checking my calculations, I would say my confidence level is at around 99%. However, there might still be some slight chance for error due to possible oversight or misunderstanding of the problem itself.",0.95,I am 95% confident in my answer because there is still the possibility that the prices could be different in some places due to taxes.,0.7,"Considering the complexity of the problem compared to the previous one, I believe only about 60% to 70% of participants will solve it correctly without making any mistakes. Many might overlook the necessity of breaking down the problem like I did, leading them to incorrect initial responses.",0.9,I believe around 90% would solve this problem correctly since only basic addition skills are required.
367,,1b,BM,0,1,0,3,"It may appear as a little counter-intuitive but, after some thinking, one can notice that the difference between the magazine and banana prices should be $1. So, if the banana is X then the magazine is X+$2 and this should give us our difference. Therefore, we solve for X as follows: (X+2)-X=1 which results into X=$1 and therefore the magazine price will be $1 +$2 =$3 and that totals our amount.",1,0.1,1,0.1,0.10 or ten cents.,0.95,"Quite sure, so about 95%.",0.8,"I'm pretty sure about that, so around 80%.",0.35,"I'm almost positive that a lot of respondents won't consider this trick, thus I would say around 35%.",0.75,"Most adults learned the trick to avoid mistakes on such questions during childhood, but I still think that not more than 75% answered it right."
368,,1a,PE,1,0.05,1,0.05,$.05 (or five cents),1,0.9,1,0.9,$.90 or ninety cents,0.99,99%,1,100%,0.8,80%,0.99,99%
369,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100%,1,100%,,"Well, at first, when you read the problem, I feel like many people will immediately say fifty cents and realize that's not right. So probably sixty percent will solve that one initially but then after realizing the mistake they'll recompute the answer so I guess seventy-five or eighty percent should solve it by the end.",0.8,I think 80%.
370,,2b,PE,1,0.05,0,1.1,"The eraser would cost $0.05, and the pencil would be $1.05, for a total of $1.10.",1,0.9,1,0.9,$0.90,,"Once again, I am totally sure of my answer.",,I am totally sure that my answer is correct.,0.98,"Just like the last question, I believe that at least 98% of people will solve this problem correctly.",0.98,My guess is that at least 98% of people who take this test will solve it correctly.
371,,2a,BM,1,0.45,1,0.45,.45cents,1,0.1,1,0.1,$0.10 cents or ten cents,0.9,90%,1,100%,0.85,85%,0.95,95%
372,,1a,PE,1,5,0,1,"5 cents. The pencil is worth a dollar, then $1 minus the five cent eraser equals one dollar, so that must be right!",1,90,1,90,Surely it's 90 cents. The math seems clear!,0.87,87%,0.9,"Very certain - I gave the right answer, 90 cents.",0.45,"I don't know, probably somewhere around 45%.",0.33,Hmmm...maybe only like 33%?
373,,2b,PE,1,0.05,0,0.1,$.05 ($.10),1,0.9,0,0.7,$.90 ($.70),0.45,45%,0.65,65%,0.3,"30%, this is definitely trickier and people who don't realize that both the magazine and the banana problem were about the same mathematical principle will probably get it wrong.",0.8,80%.  Most adults probably know how to solve subtraction problems but they might fall for some common cognitive biases as well
374,,1a,PE,1,5,0,10,"5 cents, because if the pencil costs $1 more, it can't be 10 cents more, since there aren't any other options besides 5 and 10 for a dime (the two make up a dollar). It has to be an even distribution since we don't have a way to represent cents without doing so.",1,90,0,2.9,"90 cents, I just subtracted 2 from 2.9 and arrived at this answer.",1,"100%, I think that makes perfect sense based on our numerical system.",1,100%.,0.9,"90%, I believe most people will understand the mathematical logic behind the problem once they see the solution, or realize there are only two viable options and pick one or the other based on which makes more sense (like me).",0.5,"50%, I have no idea what the average person might think of this; I only know my reasoning, but I'd bet that most people who saw through the trap would solve it properly, too."
375,,2a,BM,1,0.45,0,2.45,"Banana costs $0.45, Magazine costs $2.45",1,0.1,1,0.1,Eraser costs $0.10,0.85,85%,0.95,95%,0.4,40%,0.6,60%
376,,2a,BM,1,0.45,1,0.45,$0.45,1,0.1,1,0.1,$0.10,0.7,70%,1,100%,0.6,60%,0.99,99%
377,,1b,BM,0,2.9,0,0.9,Banana = $2.90 - $2.00 = $0.90 cents.,1,0.1,0,1,$.10 cents or just 1 dime since its already in cents.,1,"I am totally sure, so I would give myself a 100%.",1,"I am totally sure, so I would say 100%.",0.85,"Again, I believe 85% will get this right. But some may still be thrown off by the way its phrased or possibly just don't know basic algebra.",0.85,"I think around 85%, some may have gotten confused by the wording but ultimately came up with the correct answer."
378,,1a,PE,1,5,0,1.1,"5 cents. Because the difference in prices is $1, so if an item (the pencil) costs $1 more, that means the other item can only be a nickel for both items to add up to $1.10",1,90,1,0.9,"90 cents. Because the total is $2.90 and the magazine already costs $2, meaning there's .90 left for the banana.",1,100%. I know this one.,1,100%. This question doesn't require calculation.,0.9,90%. Most people got it right because it was a fairly straightforward question but some may still have gotten it wrong by calculating the pencil price as the sum rather than subtraction.,1,100%. Everyone should get this right.
379,,2b,PE,0,10,0,10,10 cents,1,90,1,90,90 cents.,1,100%,0.95,95%,0.7,70%.,0.6,60%.
380,,1a,PE,0,0.1,0,1.1,"Eraser = $0.10, Pencil = $1.00, Together = $1.10",1,0.9,1,0.9,Banana = $0.90,0.98,I am very sure about my answer; maybe around 98% confident,0.99,Extremely sure; 99%. Seems like another no brainer.,0.75,At least 75%. It seems pretty obvious when you look at it that way.,0.95,"I would think over 95%. Again, doesn’t seem too challenging."
381,,1b,BM,0,2,0,0.9,"This one isn’t too difficult either. The banana only needs to cost enough such that when you add $2, it should come out to $2.90. To calculate this, we just need to figure out the difference between the two items: $2.90 - $2 = $.90. So, the banana would cost $.90.",0,1.1,0,1.1,Ten cents because that's all it would take for both items to equal $1.10 if the pencil already costs a dollar.,0.95,"I am 95% sure. With some simple arithmetic I arrived at this conclusion. While there might be some unusual situations where my answer doesn’t hold true but for normal circumstances, my answer is perfectly valid.",0.85,"I am 85% confident. While I do realize that there may be other scenarios where my answer might not be valid, it is still plausible in this specific question and situation presented by you.",0.97,"Since most people know basic addition and subtraction, I believe around 97%. It's even simpler than the previous question since all it takes is understanding the concept of equivalent equations.",0.95,95%. This question seems pretty straightforward as long as they have an understanding of basic subtraction skills so most people will get the right answer.
382,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.7,70%,1,100%,0.4,40%,0.8,80%
